,user_id,post,location
110,31755,,"{'id': 21, 'Location': 'Hawaiian Islands (including NW Islands)', 'RegionIDnew': 3, 'CountryId': 193, 'RegionName': 'Pacific Ocean', 'Country': 'United States', 'weather': 'global/stations/91182', 'weatherhist': '28119', 'active': 'Y', 'latitude': '-22.85', 'longitude': '-163.16666', 'lat': 20.8760986, 'lon': -156.4605458, 'distance': 600, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 5, 'region_id': 991, 'country_id': 977, 'region_name': 'Pacific Ocean', 'country_name': 'United States', 'location_name': 'Hawaiian Islands', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '38rhQpXpK7ivPlGRU9q1oD', 'airports': 'HNL, OGG, LIH', 'visitors': 5738, 'rank': 794, 'visitors_un': 0, 'rank_un': 0}"
111,31755,,"{'id': 416, 'Location': 'Western Cape', 'RegionIDnew': 9, 'CountryId': 164, 'RegionName': 'Africa', 'Country': 'South Africa', 'weather': 'global/stations/68816', 'weatherhist': '61886', 'active': 'Y', 'latitude': '33.5', 'longitude': '20.2833333', 'lat': -33.2277918, 'lon': 21.8568586, 'distance': 250, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 6, 'region_id': 981, 'country_id': 964, 'region_name': 'Africa', 'country_name': 'South Africa', 'location_name': 'Western Cape', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '3mXzVROPWqX9dW7yA6H389', 'airports': 'CPT', 'visitors': 4761, 'rank': 747, 'visitors_un': 0, 'rank_un': 0}"
112,31755,,"{'id': 275, 'Location': 'Ireland, Republic of', 'RegionIDnew': 7, 'CountryId': 83, 'RegionName': 'Europe', 'Country': 'Ireland, Republic of', 'weather': 'global/stations/03969', 'weatherhist': '96930', 'active': 'Y', 'latitude': '-53.116666', 'longitude': '-8.2', 'lat': 53.2630523, 'lon': -6.18192369999997, 'distance': 140, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 987, 'country_id': 275, 'region_name': 'Europe', 'country_name': 'Ireland, Republic of', 'location_name': 'Ireland, Republic of', 'is_un': 1, 'is_mtp_location': 1, 'admin_level': 2, 'featured_img': '5yAblUaL8tOeqJ2K5NdtZl', 'airports': 'DUB', 'visitors': 8902, 'rank': 863, 'visitors_un': 8902, 'rank_un': 171}"
113,31755,,"{'id': 224, 'Location': 'Canary Islands', 'RegionIDnew': 6, 'CountryId': 165, 'RegionName': 'Atlantic Ocean', 'Country': 'Spain', 'weather': 'global/stations/60030', 'weatherhist': '03006', 'active': 'Y', 'latitude': '-28.016666', 'longitude': '-15.616666', 'lat': 28.2915637, 'lon': -16.6291304, 'distance': 170, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 984, 'country_id': 965, 'region_name': 'Atlantic Ocean', 'country_name': 'Spain', 'location_name': 'Canary Islands', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '1WoRiaomXO8UfSTmkdBwxJ', 'airports': 'LPA, TCI', 'visitors': 5082, 'rank': 767, 'visitors_un': 0, 'rank_un': 0}"
114,31755,,"{'id': 184, 'Location': 'Barbados', 'RegionIDnew': 1, 'CountryId': 15, 'RegionName': 'Caribbean', 'Country': 'Barbados', 'weather': 'global/stations/78954', 'weatherhist': '45987', 'active': 'Y', 'latitude': '-13.166666', 'longitude': '-59.566666', 'lat': 13.193887, 'lon': -59.543198, 'distance': 15, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 10, 'region_id': 985, 'country_id': 184, 'region_name': 'Caribbean', 'country_name': 'Barbados', 'location_name': 'Barbados', 'is_un': 1, 'is_mtp_location': 1, 'admin_level': 2, 'featured_img': '2mImxfiuRvw8OUiNlyWazd', 'airports': 'BGI', 'visitors': 3260, 'rank': 656, 'visitors_un': 3260, 'rank_un': 106}"
115,31755,,"{'id': 623, 'Location': 'Delhi (NCT)', 'RegionIDnew': 12, 'CountryId': 79, 'RegionName': 'Asia', 'Country': 'India', 'weather': 'global/stations/42181', 'weatherhist': '18124', 'active': 'Y', 'latitude': '-28.65', 'longitude': '77.0833333', 'lat': 28.6139391, 'lon': 77.2090212, 'distance': 20, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 10, 'region_id': 983, 'country_id': 496, 'region_name': 'Asia', 'country_name': 'India', 'location_name': 'Delhi (NCT)', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': 'QznLH1rZyR3ONLRxXKPcr', 'airports': 'DEL', 'visitors': 5706, 'rank': 793, 'visitors_un': 0, 'rank_un': 0}"
116,31755,,"{'id': 546, 'Location': 'Singapore', 'RegionIDnew': 12, 'CountryId': 159, 'RegionName': 'Asia', 'Country': 'Singapore', 'weather': 'global/stations/48698', 'weatherhist': '89684', 'active': 'Y', 'latitude': '-1.3833333', 'longitude': '103.8', 'lat': 1.352083, 'lon': 103.819836, 'distance': 15, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 6, 'region_id': 983, 'country_id': 546, 'region_name': 'Asia', 'country_name': 'Singapore', 'location_name': 'Singapore', 'is_un': 1, 'is_mtp_location': 1, 'admin_level': 2, 'featured_img': 'Fnpfc7IUL2U0Hn2BsKTHh', 'airports': 'SIN', 'visitors': 8760, 'rank': 860, 'visitors_un': 8760, 'rank_un': 170}"
117,31755,,"{'id': 302, 'Location': 'Norway (mainland)', 'RegionIDnew': 7, 'CountryId': 134, 'RegionName': 'Europe', 'Country': 'Norway', 'weather': 'global/stations/01488', 'weatherhist': '88410', 'active': 'Y', 'latitude': '-65.516666', 'longitude': '13.0333333', 'lat': 65.5166666, 'lon': 13.0333333, 'distance': 580, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 4, 'region_id': 987, 'country_id': 951, 'region_name': 'Europe', 'country_name': 'Norway', 'location_name': 'Norway (mainland)', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': 'sk411psYgDb1Xd7rZmXDZ', 'airports': 'OSL', 'visitors': 8132, 'rank': 847, 'visitors_un': 0, 'rank_un': 0}"
118,31755,,"{'id': 16, 'Location': 'Easter Island', 'RegionIDnew': 3, 'CountryId': 35, 'RegionName': 'Pacific Ocean', 'Country': 'Chile', 'weather': 'global/stations/85469', 'weatherhist': '96458', 'active': 'Y', 'latitude': '27.1166666', 'longitude': '-109.36666', 'lat': -27.1211919, 'lon': -109.3664237, 'distance': 10, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 10, 'region_id': 991, 'country_id': 921, 'region_name': 'Pacific Ocean', 'country_name': 'Chile', 'location_name': 'Easter Island', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '2aZGrRRtXxmMHjXVO2WnnR', 'airports': 'IPQ', 'visitors': 1424, 'rank': 480, 'visitors_un': 0, 'rank_un': 0}"
119,31755,,"{'id': 257, 'Location': 'Czech Republic', 'RegionIDnew': 7, 'CountryId': 45, 'RegionName': 'Europe', 'Country': 'Czech Republic', 'weather': 'global/stations/11518', 'weatherhist': '81511', 'active': 'Y', 'latitude': '-49.833333', 'longitude': '15.5', 'lat': 49.817492, 'lon': 15.4729620000001, 'distance': 160, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 987, 'country_id': 257, 'region_name': 'Europe', 'country_name': 'Czech Republic', 'location_name': 'Czech Republic', 'is_un': 1, 'is_mtp_location': 1, 'admin_level': 2, 'featured_img': '4RWi3xIyg4a4AIAnccNhsr', 'airports': 'PRG', 'visitors': 11119, 'rank': 883, 'visitors_un': 11119, 'rank_un': 180}"
120,31755,,"{'id': 322, 'Location': 'Sweden', 'RegionIDnew': 7, 'CountryId': 173, 'RegionName': 'Europe', 'Country': 'Sweden', 'weather': 'global/stations/02485', 'weatherhist': '58420', 'active': 'Y', 'latitude': '-62.366666', 'longitude': '15.4166666', 'lat': 60.128161, 'lon': 18.643501, 'distance': 500, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 4, 'region_id': 987, 'country_id': 322, 'region_name': 'Europe', 'country_name': 'Sweden', 'location_name': 'Sweden', 'is_un': 1, 'is_mtp_location': 1, 'admin_level': 2, 'featured_img': '3Yw2MXK8ozTF5CAkMOchYb', 'airports': 'ARN', 'visitors': 10001, 'rank': 875, 'visitors_un': 10001, 'rank_un': 174}"
121,31755,,"{'id': 320, 'Location': 'Svalbard', 'RegionIDnew': 7, 'CountryId': 134, 'RegionName': 'Europe', 'Country': 'Norway', 'weather': 'global/stations/01008', 'weatherhist': '80010', 'active': 'Y', 'latitude': '-78.85', 'longitude': '18.6333333', 'lat': 78.85, 'lon': 18.63333, 'distance': 200, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 3, 'region_id': 987, 'country_id': 951, 'region_name': 'Europe', 'country_name': 'Norway', 'location_name': 'Svalbard', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '3LB7BGcgW1dc8UVhkLjZfx', 'airports': 'LYR', 'visitors': 1038, 'rank': 424, 'visitors_un': 0, 'rank_un': 0}"
122,31755,,"{'id': 618, 'Location': 'Uttar Pradesh', 'RegionIDnew': 12, 'CountryId': 79, 'RegionName': 'Asia', 'Country': 'India', 'weather': 'global/stations/42369', 'weatherhist': '96324', 'active': 'Y', 'latitude': '-27.4', 'longitude': '80.3666666', 'lat': 27.5705886, 'lon': 80.0981869, 'distance': 300, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 6, 'region_id': 983, 'country_id': 496, 'region_name': 'Asia', 'country_name': 'India', 'location_name': 'Uttar Pradesh', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '6yrnYACMnTGenitGBhOAv', 'airports': 'AGR', 'visitors': 3970, 'rank': 700, 'visitors_un': 0, 'rank_un': 0}"
123,31755,,"{'id': 60, 'Location': 'Queensland', 'RegionIDnew': 3, 'CountryId': 9, 'RegionName': 'Pacific Ocean', 'Country': 'Australia', 'weather': 'global/stations/94578', 'weatherhist': '87549', 'active': 'Y', 'latitude': '21.4', 'longitude': '144.166666', 'lat': -20.9175738, 'lon': 142.7027956, 'distance': 800, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 5, 'region_id': 991, 'country_id': 917, 'region_name': 'Pacific Ocean', 'country_name': 'Australia', 'location_name': 'Queensland', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '3s78K5rQGcC2QTMA09GIDV', 'airports': 'BNE, CNS', 'visitors': 5816, 'rank': 797, 'visitors_un': 0, 'rank_un': 0}"
124,31755,,"{'id': 41, 'Location': 'New Caledonia (mainland)', 'RegionIDnew': 3, 'CountryId': 63, 'RegionName': 'Pacific Ocean', 'Country': 'France', 'weather': 'global/stations/91592', 'weatherhist': '29519', 'active': 'Y', 'latitude': '21.35', 'longitude': '165.433333', 'lat': -20.904305, 'lon': 165.618042, 'distance': 180, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 991, 'country_id': 264, 'region_name': 'Pacific Ocean', 'country_name': 'France', 'location_name': 'New Caledonia (mainland)', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '4cfHl8KBc8tghCdBHKkm1l', 'airports': 'NOU, GEA', 'visitors': 857, 'rank': 381, 'visitors_un': 0, 'rank_un': 0}"
125,31755,,"{'id': 33, 'Location': 'Loyalty Islands', 'RegionIDnew': 3, 'CountryId': 63, 'RegionName': 'Pacific Ocean', 'Country': 'France', 'weather': 'global/stations/91579', 'weatherhist': '97519', 'active': 'Y', 'latitude': '21', 'longitude': '167.25', 'lat': -21, 'lon': 167, 'distance': 80, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 8, 'region_id': 991, 'country_id': 264, 'region_name': 'Pacific Ocean', 'country_name': 'France', 'location_name': 'Loyalty Islands', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '44RXZX3tT72mzePaf7bTzx', 'airports': 'LIF, UVE, MEE', 'visitors': 220, 'rank': 160, 'visitors_un': 0, 'rank_un': 0}"
126,31755,,"{'id': 482, 'Location': 'Bhutan', 'RegionIDnew': 12, 'CountryId': 20, 'RegionName': 'Asia', 'Country': 'Bhutan', 'weather': 'WBHUT', 'weatherhist': 'TUHBW', 'active': 'Y', 'latitude': '-27.4', 'longitude': '90.4833333', 'lat': 27.514162, 'lon': 90.433601, 'distance': 110, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 983, 'country_id': 482, 'region_name': 'Asia', 'country_name': 'Bhutan', 'location_name': 'Bhutan', 'is_un': 1, 'is_mtp_location': 1, 'admin_level': 2, 'featured_img': '2eALbXtt8lBKTN23RQe55J', 'airports': 'PBH', 'visitors': 1193, 'rank': 448, 'visitors_un': 1193, 'rank_un': 51}"
127,31755,,"{'id': 77, 'Location': 'Vanuatu', 'RegionIDnew': 3, 'CountryId': 196, 'RegionName': 'Pacific Ocean', 'Country': 'Vanuatu', 'weather': 'global/stations/91557', 'weatherhist': '75519', 'active': 'Y', 'latitude': '17.6666666', 'longitude': '168.316666', 'lat': -15.376706, 'lon': 166.959158, 'distance': 350, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 6, 'region_id': 991, 'country_id': 77, 'region_name': 'Pacific Ocean', 'country_name': 'Vanuatu', 'location_name': 'Vanuatu', 'is_un': 1, 'is_mtp_location': 1, 'admin_level': 2, 'featured_img': '50l8MF9C8FMK9HVfnryiYX', 'airports': 'VLI', 'visitors': 1125, 'rank': 438, 'visitors_un': 1125, 'rank_un': 49}"
0,2297,"<p>I visited Carriacou and Petite Martinique aboard the MV Amazing Grace, supply ship for Windjammer Barefoot Cruises in November,2001. This was Voyage #165 south, Oct.27th - Nov.9th,2001, which sailed from Freeport, Bahamas to Port of Spain, Trinidad.</p>
","{'id': 194, 'Location': 'Carriacou and Petite Martinique', 'RegionIDnew': 1, 'CountryId': 70, 'RegionName': 'Caribbean', 'Country': 'Grenada', 'weather': 'global/stations/78951', 'weatherhist': '15987', 'active': 'Y', 'latitude': '-12.5', 'longitude': '-61.43', 'lat': 12.4785888, 'lon': -61.4493842, 'distance': 12, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 8, 'region_id': 985, 'country_id': 193, 'region_name': 'Caribbean', 'country_name': 'Grenada', 'location_name': 'Carriacou and Petite Martinique', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '3ei3wy3Pv026TFRFm53GE1', 'airports': 'UNI', 'visitors': 533, 'rank': 279, 'visitors_un': 0, 'rank_un': 0}"
1,2297,,"{'id': 896, 'Location': 'Campania', 'RegionIDnew': 7, 'CountryId': 85, 'RegionName': 'Europe', 'Country': 'Italy', 'weather': 'global/stations/16289', 'weatherhist': '98261', 'active': 'Y', 'latitude': '-41.11', 'longitude': '14.85', 'lat': 41.1099473, 'lon': 14.8475139, 'distance': 100, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 987, 'country_id': 942, 'region_name': 'Europe', 'country_name': 'Italy', 'location_name': 'Campania', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '2KOQR1w9oeTH3lauUlH7QD', 'airports': 'NAP', 'visitors': 4694, 'rank': 746, 'visitors_un': 0, 'rank_un': 0}"
2,2297,,"{'id': 912, 'Location': 'Isla Margarita', 'RegionIDnew': 1, 'CountryId': 198, 'RegionName': 'Caribbean', 'Country': 'Venezuela', 'weather': None, 'weatherhist': None, 'active': 'Y', 'latitude': '-10.658', 'longitude': '-63.62', 'lat': 10.9970723, 'lon': -63.9113296, 'distance': 12, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 985, 'country_id': 178, 'region_name': 'Caribbean', 'country_name': 'Venezuela', 'location_name': 'Isla Margarita', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '3xbmRsiH2dJmOShdhjc0VR', 'airports': 'PMV', 'visitors': 618, 'rank': 308, 'visitors_un': 0, 'rank_un': 0}"
3,2297,,"{'id': 178, 'Location': 'Venezuela', 'RegionIDnew': 5, 'CountryId': 198, 'RegionName': 'South America', 'Country': 'Venezuela', 'weather': 'global/stations/80414', 'weatherhist': '41408', 'active': 'Y', 'latitude': '-7.4833333', 'longitude': '-66.45', 'lat': 6.42375, 'lon': -66.58973, 'distance': 500, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 6, 'region_id': 992, 'country_id': 178, 'region_name': 'South America', 'country_name': 'Venezuela', 'location_name': 'Venezuela', 'is_un': 1, 'is_mtp_location': 1, 'admin_level': 2, 'featured_img': '2Dw9cexC0pcpNHKRcDrtCn', 'airports': 'CCS', 'visitors': 2760, 'rank': 628, 'visitors_un': 2760, 'rank_un': 97}"
4,2297,,"{'id': 735, 'Location': 'Moscow (City)', 'RegionIDnew': 7, 'CountryId': 149, 'RegionName': 'Europe', 'Country': 'Russia', 'weather': 'global/stations/27612', 'weatherhist': '21672', 'active': 'Y', 'latitude': '-55.75', 'longitude': '37.63', 'lat': 55.755826, 'lon': 37.6173, 'distance': 12, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 10, 'region_id': 987, 'country_id': 958, 'region_name': 'Europe', 'country_name': 'Russia', 'location_name': 'Moscow (City)', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '7YRB2LRj3C0E8dVA1DNCjF', 'airports': 'SVO, DME, VKO', 'visitors': 5286, 'rank': 777, 'visitors_un': 0, 'rank_un': 0}"
5,2297,,"{'id': 204, 'Location': 'Puerto Rico', 'RegionIDnew': 1, 'CountryId': 193, 'RegionName': 'Caribbean', 'Country': 'United States', 'weather': 'global/stations/84721', 'weatherhist': '12748', 'active': 'Y', 'latitude': '-18.233333', 'longitude': '-66.433333', 'lat': 18.220833, 'lon': -66.590149, 'distance': 60, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 8, 'region_id': 985, 'country_id': 977, 'region_name': 'Caribbean', 'country_name': 'United States', 'location_name': 'Puerto Rico', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '4T0OdrPs8v3zeAilACKoJR', 'airports': 'SJU', 'visitors': 4591, 'rank': 740, 'visitors_un': 0, 'rank_un': 0}"
6,2297,,"{'id': 220, 'Location': 'British Virgin Islands', 'RegionIDnew': 1, 'CountryId': 191, 'RegionName': 'Caribbean', 'Country': 'United Kingdom', 'weather': 'global/stations/78550', 'weatherhist': '05587', 'active': 'Y', 'latitude': '-18.45', 'longitude': '-64.516666', 'lat': 18.420695, 'lon': -64.639968, 'distance': 20, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 8, 'region_id': 985, 'country_id': 976, 'region_name': 'Caribbean', 'country_name': 'United Kingdom', 'location_name': 'British Virgin Islands', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '1DiCUuy9OEk6VRBnamLFYD', 'airports': 'EIS', 'visitors': 2314, 'rank': 591, 'visitors_un': 0, 'rank_un': 0}"
7,2297,,"{'id': 864, 'Location': ""Provence-Alpes-Cote d\\'Azur"", 'RegionIDnew': 7, 'CountryId': 63, 'RegionName': 'Europe', 'Country': 'France', 'weather': 'global/stations/07650', 'weatherhist': '05670', 'active': 'Y', 'latitude': '-43.94', 'longitude': '6.07', 'lat': 43.9351691, 'lon': 6.06791939999994, 'distance': 150, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 987, 'country_id': 264, 'region_name': 'Europe', 'country_name': 'France', 'location_name': ""Provence-Alpes-Cote d'Azur"", 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '3p7vH4FAIq3OqgPM8iCFZ7', 'airports': 'MRS', 'visitors': 8180, 'rank': 848, 'visitors_un': 0, 'rank_un': 0}"
8,2297,,"{'id': 681, 'Location': 'Visayas (Central Philippines)', 'RegionIDnew': 12, 'CountryId': 143, 'RegionName': 'Asia', 'Country': 'Philippines', 'weather': 'global/stations/98646', 'weatherhist': '64689', 'active': 'Y', 'latitude': '-10.65', 'longitude': '123.93', 'lat': 11.0049836, 'lon': 122.5372741, 'distance': 100, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 983, 'country_id': 957, 'region_name': 'Asia', 'country_name': 'Philippines', 'location_name': 'Visayas (Central Philippines)', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '4LBoioyyrRmbQ5VxdeFdwD', 'airports': 'CEB', 'visitors': 2422, 'rank': 599, 'visitors_un': 0, 'rank_un': 0}"
9,2297,,"{'id': 193, 'Location': 'Grenada', 'RegionIDnew': 1, 'CountryId': 70, 'RegionName': 'Caribbean', 'Country': 'Grenada', 'weather': 'global/stations/78958', 'weatherhist': '85987', 'active': 'Y', 'latitude': '-12.116666', 'longitude': '-61.683333', 'lat': 12.1165, 'lon': -61.679, 'distance': 12, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 985, 'country_id': 193, 'region_name': 'Caribbean', 'country_name': 'Grenada', 'location_name': 'Grenada', 'is_un': 1, 'is_mtp_location': 1, 'admin_level': 2, 'featured_img': '3YwXeDqzxqq18yItFSfXY5', 'airports': 'GND', 'visitors': 1839, 'rank': 535, 'visitors_un': 1839, 'rank_un': 75}"
10,2297,,"{'id': 166, 'Location': 'Chile (mainland)', 'RegionIDnew': 5, 'CountryId': 35, 'RegionName': 'South America', 'Country': 'Chile', 'weather': 'global/stations/85574', 'weatherhist': '47558', 'active': 'Y', 'latitude': '35.9166666', 'longitude': '-71.783333', 'lat': -35.675147, 'lon': -71.542969, 'distance': 1350, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 4, 'region_id': 992, 'country_id': 921, 'region_name': 'South America', 'country_name': 'Chile', 'location_name': 'Chile (mainland)', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '1QSsr1TkaAgE5BSlEtyEM1', 'airports': 'SCL, PMT, PUQ', 'visitors': 5106, 'rank': 769, 'visitors_un': 0, 'rank_un': 0}"
11,2297,,"{'id': 750, 'Location': 'Buenos Aires (City)', 'RegionIDnew': 5, 'CountryId': 7, 'RegionName': 'South America', 'Country': 'Argentina', 'weather': 'global/stations/87582', 'weatherhist': '28578', 'active': 'Y', 'latitude': '34.6', 'longitude': '-58.45', 'lat': -34.6037232, 'lon': -58.3815931, 'distance': 6, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 8, 'region_id': 992, 'country_id': 163, 'region_name': 'South America', 'country_name': 'Argentina', 'location_name': 'Buenos Aires (City)', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '1KN1hmoED77lFtNbd95f4v', 'airports': 'AEP, EZE', 'visitors': 5622, 'rank': 787, 'visitors_un': 0, 'rank_un': 0}"
12,2297,,"{'id': 270, 'Location': 'Greece (other)', 'RegionIDnew': 7, 'CountryId': 69, 'RegionName': 'Europe', 'Country': 'Greece', 'weather': 'global/stations/16716', 'weatherhist': '61761', 'active': 'Y', 'latitude': '-39.35', 'longitude': '23.1333333', 'lat': 39.074208, 'lon': 21.824312, 'distance': 230, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 6, 'region_id': 987, 'country_id': 938, 'region_name': 'Europe', 'country_name': 'Greece', 'location_name': 'Greece (other)', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '5T7HyDowJq23HEfkiKT9fp', 'airports': 'ATH, SKG', 'visitors': 9545, 'rank': 869, 'visitors_un': 0, 'rank_un': 0}"
13,2297,,"{'id': 250, 'Location': 'Catalonia', 'RegionIDnew': 7, 'CountryId': 165, 'RegionName': 'Europe', 'Country': 'Spain', 'weather': 'global/stations/08181', 'weatherhist': '18180', 'active': 'Y', 'latitude': '-41.783333', 'longitude': '1.51666666', 'lat': 41.5911589, 'lon': 1.52086239999994, 'distance': 100, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 7, 'region_id': 987, 'country_id': 965, 'region_name': 'Europe', 'country_name': 'Spain', 'location_name': 'Catalonia', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '3ptfGxBx7366MNgcYJ7QAH', 'airports': 'BCN', 'visitors': 11271, 'rank': 884, 'visitors_un': 0, 'rank_un': 0}"
14,2297,,"{'id': 259, 'Location': 'Dodecanese Islands', 'RegionIDnew': 7, 'CountryId': 69, 'RegionName': 'Europe', 'Country': 'Greece', 'weather': 'global/stations/16749', 'weatherhist': '94761', 'active': 'Y', 'latitude': '-36.433333', 'longitude': '27.383333', 'lat': 36.43333, 'lon': 27.383333, 'distance': 80, 'dateUpdated': '2018-08-02 14:48:00', 'zoom': 8, 'region_id': 987, 'country_id': 938, 'region_name': 'Europe', 'country_name': 'Greece', 'location_name': 'Dodecanese Islands', 'is_un': 0, 'is_mtp_location': 1, 'admin_level': 4, 'featured_img': '4eDYKDMXMFGhQxLs4SylSv', 'airports': 'RHO', 'visitors': 3003, 'rank': 645, 'visitors_un': 0, 'rank_un': 0}"
